,company,bar_name,ref,review_date,cocoa_percent,company_location,rating,bean_type,bean_origin,clusters
1348,Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5, ,Venezuela,1
1349,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,Trinitario,Venezuela,0
1350,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,Trinitario,Madagascar,3
1351,Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,Criollo,Venezuela,3
1352,Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5, ,Venezuela,3
1353,Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5, ,Venezuela,3
1354,Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,Forastero,Principe,0
1355,S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar,2
1356,S.A.I.D.,Samana,615,2010,70.0,Italy,3.0, ,Dominican Republic,3
1357,S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5, ,Carribean,3
1358,Sacred,Midnight,813,2012,83.0,U.S.A.,2.75, ,Central and S. America,1
1359,Sacred,Twilight,813,2012,69.0,U.S.A.,3.25, ,Central and S. America,3
1360,Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil,3
1361,Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero (Nacional),Ecuador,3
1362,Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela,3
1363,Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,3
1364,Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero (Nacional),Colombia,0
1365,Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero (Nacional),Colombia,3
1366,Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero (Nacional),Colombia,2
1367,Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,Forastero (Nacional),Colombia,2
1368,Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero (Nacional),Colombia,3
1369,Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,Sao Tome,3
1370,Scharffen Berger,San Juan de Cheni,959,2012,78.0,U.S.A.,4.0, ,Peru,0
1371,Scharffen Berger,Markham Valley,781,2011,68.0,U.S.A.,3.75, ,Papua New Guinea,3
1372,Scharffen Berger,Camahogne,464,2010,68.0,U.S.A.,3.5,Trinitario,Grenada,3
1373,Scharffen Berger,Amina,464,2010,65.0,U.S.A.,3.75,"Trinitario, Criollo",Madagascar,2
1374,Scharffen Berger,Tome Acu,336,2009,68.0,U.S.A.,3.75, ,Brazil,3
1375,Scharffen Berger,Asante,336,2009,65.0,U.S.A.,4.0,Forastero,Ghana,2
1376,Scharffen Berger,Ben Tre,445,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam,3
1377,Scharffen Berger,Finisterra,227,2008,72.0,U.S.A.,3.0,Blend,"Ven., Trinidad, Mad.",3
1378,Scharffen Berger,Las Islas,117,2007,72.0,U.S.A.,3.0,Blend,Carribean(DR/Jam/Tri),3
1379,Scharffen Berger,Cuyagua,135,2007,75.0,U.S.A.,3.75, ,Venezuela,0
1380,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,U.S.A.,3.0,Blend,Carribean,0
1381,Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,Ghana & Madagascar,3
1382,Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,3
1383,Seaforth,Dominican Republic,1658,2015,70.0,U.K.,2.75, ,Domincan Republic,3
1384,Seaforth,Grenada,1658,2015,70.0,U.K.,2.75, ,Grenada,3
1385,Shark Mountain,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,3
1386,Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,3
1387,Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,0
1388,Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,0
1389,Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,0
1390,Shark Mountain,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize,3
1391,Shark's,Hilo,713,2011,73.0,U.S.A.,2.0, ,Hawaii,3
1392,Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5, ,Hawaii,3
1393,Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25, ,Peru,3
1394,Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,0
1395,Sibu,Oro,1586,2015,82.0,Costa Rica,3.25, ,Costa Rica,0
1396,Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5, ,Costa Rica,3
1397,Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5, ,Peru,3
1398,Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,3
1399,Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,Sao Tome,2
1400,Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,2
1401,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia,3
1402,Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5, ,Bolivia,3
1403,Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5, ,Tanzania,3
1404,Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75, ,Ecuador,3
1405,Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,1
1406,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0, ,Ecuador,1
1407,Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0, ,Guatemala,3
1408,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25, ,Guatemala,3
1409,Sirene,Pisa,1650,2015,73.0,Canada,3.25, ,Haiti,3
1410,Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,3
1411,Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,3
1412,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75, ,Ecuador,3
1413,Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana,3
1414,Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0, ,Nicaragua,3
1415,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5, ,Dominican Republic,3
1416,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,3
1417,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,3
1418,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75, ,Belize,3
1419,"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,3
1420,"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75, ,Australia,3
1421,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25, ,Guatemala,3
1422,"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,2
1423,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,3
1424,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75, ,Tanzania,3
1425,"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad,3
1426,"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0, ,Ecuador,3
1427,"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75, ,Bolivia,3
1428,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5, ,Papua New Guinea,2
1429,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero (Nacional),Peru,3
1430,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,3
1431,Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana,3
1432,Snake & Butterfly,Madagascar,502,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,3
1433,Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25, ,Ecuador,3
1434,Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,U.S.A.,3.5, ,Ecuador,3
1435,Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,3
1436,Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,U.K.,2.75,Forastero (Nacional),Peru,3
1437,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,U.K.,2.75, ,Domincan Republic,1
1438,Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25, ,Solomon Islands,3
1439,Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25, ,Solomon Islands,0
1440,Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda,3
1441,Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,3
1442,Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0, ,Venezuela,3
1443,Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25, ,Bolivia,3
1444,Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25, ,Peru,3
1445,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5, ,Domincan Republic,2
1446,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,3
1447,Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil,3
1448,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75, ,"Ven.,Ecu.,Peru,Nic.",0
1449,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,3
1450,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,3
1451,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25, ,Ecuador,3
1452,Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,3
1453,Soma,Porcelana,1594,2015,75.0,Canada,4.0, ,Venezuela,0
1454,Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5, ,Nicaragua,3
1455,Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero (Nacional),Peru,3
1456,Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,3
1457,Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador,0
1458,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu,3
1459,Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,Madagascar & Ecuador,3
1460,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,0
1461,Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,3
1462,Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,3
1463,Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad,3
1464,Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,3
1465,Soma,Crazy 88,1077,2013,88.0,Canada,4.0, ,"Guat., D.R., Peru, Mad., PNG",1
1466,Soma,"Maracaibo, El Vigia",1077,2013,70.0,Canada,4.0,Criollo,Venezuela,3
1467,Soma,Equator,1081,2013,67.0,Canada,4.0, ,"Peru, Dom. Rep",3
1468,Soma,Orinoco,1173,2013,70.0,Canada,3.25,Forastero,Venezuela,3
1469,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70.0,Canada,4.0,Trinitario,Jamaica,3
1470,Soma,Noula Coop,817,2012,70.0,Canada,3.25, ,Haiti,3
1471,Soma,O'ahu,833,2012,70.0,Canada,3.75, ,Hawaii,3
1472,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70.0,Canada,4.0,Blend,"Dom. Rep., Madagascar",3
1473,Soma,"Dancing in Your Head, 5 bean blend",867,2012,70.0,Canada,4.0,Blend,"Gre., PNG, Haw., Haiti, Mad",3
1474,Soma,Cahabon Region,951,2012,70.0,Canada,3.5,Trinitario,Guatemala,3
1475,Soma,Carenero Superior,951,2012,70.0,Canada,3.75,Trinitario,Venezuela,3
1476,Soma,Eastern Promises,967,2012,70.0,Canada,3.5,Blend,"Mad., Java, PNG",3
1477,Soma,Papua New Guinea,983,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,1
1478,Soma,"Grenada, Black Science",676,2011,70.0,Canada,2.75,Trinitario,Grenada,3
1479,Soma,"Alto Beni, Wild Bolivian",676,2011,70.0,Canada,3.5,Nacional,Bolivia,3
1480,Soma,Peruvian,676,2011,64.0,Canada,4.0, ,Peru,2
1481,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70.0,Canada,4.0,,"Ven, Bolivia, D.R.",3
1482,Soma,"Elvesia P., Black Science",682,2011,70.0,Canada,3.75,Forastero,Dominican Republic,3
1483,Soma,Chuao,688,2011,70.0,Canada,3.5,Criollo,Venezuela,3
1484,Soma,Black Science Blend 1,607,2010,70.0,Canada,3.75,"Trinitario, Nacional","DR, Ecuador, Peru",3
1485,Soma,Hispaniola,377,2009,70.0,Canada,3.0,Forastero,Dominican Republic,3
1486,Soma,Africa,377,2009,70.0,Canada,3.5,Forastero,Ghana,3
1487,Soma,Conacado,387,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,3
1488,Soma,Papua New Guinea,387,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,3
1489,Soma,Madagascar,387,2009,70.0,Canada,3.75,Criollo,Madagascar,3
1490,Soma,Ocumare,387,2009,70.0,Canada,3.75,Criollo,Venezuela,3
1491,Somerville,Nicaragua,1367,2014,70.0,U.S.A.,3.25, ,Nicaragua,3
1492,Somerville,"Hawaiian, Big Island",1395,2014,70.0,U.S.A.,3.5, ,Hawaii,3
1493,Soul,Dominican Republic,1932,2017,70.0,Canada,3.25, ,Dominican Republic,3
1494,Soul,Madagascar,1936,2017,70.0,Canada,3.5, ,Madagascar,3
1495,Soul,Venezuela,1936,2017,75.0,Canada,3.5, ,Venezuela,0
1496,Soul,Ecuador,1936,2017,75.0,Canada,3.25, ,Ecuador,0
1497,Soul,Papua New Guinea,1936,2017,77.0,Canada,3.25, ,Papua New Guinea,0
1498,Soul,Tanzania,1940,2017,80.0,Canada,3.5, ,Tanzania,0
1499,Spagnvola,AgroCriso Plantation,793,2012,70.0,U.S.A.,3.0, ,Dominican Republic,3
1500,Spagnvola,AgroCriso Plantation,793,2012,80.0,U.S.A.,3.0, ,Dominican Republic,0
1501,Spagnvola,AgroCriso Plantation,793,2012,75.0,U.S.A.,3.25, ,Dominican Republic,0
1502,Spencer,Dominican Republic,1932,2017,70.0,U.S.A.,3.75, ,Dominican Republic,3
1503,Spencer,Ecuador,1932,2017,70.0,U.S.A.,3.5, ,Ecuador,3
1504,Spencer,Peru,1932,2017,70.0,U.S.A.,2.75, ,Peru,3
1505,Spencer,"Dominican Republic, lot D82R",1792,2016,70.0,Australia,3.5, ,Domincan Republic,3
1506,Spencer,"Ecuador, lot E432314L",1792,2016,70.0,Australia,3.75, ,Ecuador,3
1507,Spencer,"Madagascar, lot M0403R",1792,2016,70.0,Australia,3.75, ,Madagascar,3
1508,Spencer,Malekula Island,1434,2014,72.0,Australia,2.75,Trinitario,Vanuatu,3
1509,Sprungli (Felchlin),Alto Beni,1057,2013,70.0,Switzerland,3.0,Criollo,Bolivia,3
1510,SRSLY,Dominican Republic,1113,2013,70.0,U.S.A.,3.0, ,Dominican Republic,3
1511,SRSLY,Dominican Republic,1121,2013,84.0,U.S.A.,2.25, ,Dominican Republic,1
1512,Starchild,"Bolivar, Arriba",1634,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,3
1513,Starchild,Hispaniola,1692,2015,70.0,U.S.A.,3.0, ,Domincan Republic,3
1514,Starchild,Cacao Verapaz,1692,2015,70.0,U.S.A.,3.0, ,Guatemala,3
1515,Starchild,Rio Tuma,1692,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,3
1516,Starchild,Sambirano Valley,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,3
1517,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil,3
1518,Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25, ,India,3
1519,Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5, ,Ecuador,1
1520,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5, ,Ecuador,3
1521,StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5, ,Philippines,2
1522,StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5, ,Philippines,3
1523,StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75, ,Philippines,0
1524,Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,3
1525,Sublime Origins,Moho Valley,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize,0
1526,Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,2
1527,Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,3
1528,Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75, ,Venezuela,3
1529,Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0, ,Venezuela,2
1530,Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,3
1531,Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25, ,Ecuador,3
1532,Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba,1
1533,Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar,3
1534,Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,3
1535,Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam,3
1536,Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,3
1537,Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela,3
1538,Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba,3
1539,Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,3
1540,Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar,3
1541,Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25, ,Nicaragua,3
1542,Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25, ,Dominican Republic,3
1543,Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25, ,Madagascar,3
1544,Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,70.0,Hungary,3.75, ,Peru,3
1545,Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0, ,Venezuela,3
1546,Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75, ,Costa Rica,3
1547,Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75, ,Dominican Republic,3
1548,Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5, ,Mexico,3
1549,Tabal,Peru,1105,2013,70.0,U.S.A.,3.0, ,Peru,3
1550,Tablette (aka Vanillabeans),Colombia,1450,2015,70.0,Japan,3.0, ,Colombia,3
1551,Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25, ,Papua New Guinea,2
1552,Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam,2
1553,Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad,0
1554,Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname,3
1555,Taza,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize,3
1556,Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25, ,Bolivia,1
1557,Taza,Chiapan,451,2009,75.0,U.S.A.,2.75, ,Mexico,0
1558,Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0, ,Dominican Republic,3
1559,TCHO,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,West Africa,2
1560,TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25, ,"Peru, Ecuador",1
1561,TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana,3
1562,TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5, ,Peru,3
1563,TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75, ,Madagascar,3
1564,TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5, ,Peru,3
1565,Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75, ,Madagascar,3
1566,Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG",3
1567,Tejas,Aranama,805,2012,70.0,U.S.A.,3.0, ,Papua New Guinea,3
1568,Tejas,Presidio,805,2012,70.0,U.S.A.,3.5, ,Dominican Republic,3
1569,Tejas,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25, ,Ecuador,3
1570,Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0, ,Peru,3
1571,Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25, ,Ecuador,3
1572,Tejas,San Jose,829,2012,70.0,U.S.A.,2.75, ,Bolivia,3
1573,Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0, ,Madagascar,3
1574,Tejas,Espada,833,2012,70.0,U.S.A.,3.25, ,Mexico,3
1575,Tejas,Espada,967,2012,70.0,U.S.A.,2.75, ,Brazil,3
1576,Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0, ,Venezuela,0
1577,Tejas,San Jose,971,2012,67.0,U.S.A.,3.25, ,Bolivia,3
1578,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,3
1579,Terroir,Peru,1478,2015,70.0,U.S.A.,2.75, ,Peru,3
1580,Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize,3
1581,Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,3
1582,Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25, ,Ecuador,3
1583,Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5, ,Domincan Republic,3
1584,Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,3
1585,Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25, ,Ecuador,0
1586,Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,3
1587,Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda,3
1588,The Barn,Peru,1614,2015,70.0,Sweden,3.0, ,Peru,3
1589,Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo,2
1590,Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,2
1591,Theo,Ivory Coast,184,2007,75.0,U.S.A.,2.5, ,Ivory Coast,0
1592,Theo,"Ghana, Kumasi",184,2007,84.0,U.S.A.,3.0,Forastero,Ghana,1
1593,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91.0,U.S.A.,2.0,Blend,Venezuela,1
1594,Theo,"Ghana, Panama, Ecuador",188,2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",0
1595,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25, ,Peru,3
1596,Timo A. Meyer,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize,3
1597,To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,0
1598,Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70.0,France,4.0,Trinitario,Tobago,3
1599,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,0
1600,Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75, ,Venezuela,3
1601,Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0, ,Dominican Republic,0
1602,Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0, ,Dominican Republic,3
1603,Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5, ,Madagascar,3
1604,twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75, ,Domincan Republic,0
1605,twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5, ,Ecuador,0
1606,twenty-four blackbirds,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,0
1607,twenty-four blackbirds,Dominican Republic,1022,2013,68.0,U.S.A.,3.25, ,Dominican Republic,3
1608,twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5, ,Bolivia,0
1609,twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75, ,Dominican Republic,3
1610,Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru,2
1611,Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75, ,Dominican Republic,2
1612,Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75, ,Nicaragua,0
1613,Undone,Nourish,1438,2014,70.0,U.S.A.,3.0, ,Dominican Republic,3
1614,Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar,3
1615,Upchurch,"Tanzania, Party Bar",1752,2016,72.0,U.S.A.,3.25, ,Tanzania,3
1616,Urzi,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela,2
